  40   3 2.85+06 6.31-03 6.39-03 6.37-03 6.28-03 6.11-03 6.08-03 6.28-03 7.06-03 8.03-03 9.16-03 1.06-02 1.13-02 1.18-02 1.26-02
  41   3 1.63-02 1.99-03 1.96-03 1.91-03 1.81-03 1.57-03 1.29-03 9.78-04 5.89-04 3.65-04 2.13-04 9.68-05 5.14-05 2.67-05 0.00+00
  42   3 8.87-02 1.90-03 1.90-03 1.88-03 1.81-03 1.62-03 1.41-03 1.19-03 9.54-04 8.58-04 8.21-04 8.20-04 8.29-04 8.37-04 8.50-04
  43   3 3.07+01 1.31-03 1.24-03 1.15-03 1.03-03 8.57-04 7.34-04 6.42-04 5.80-04 5.68-04 5.68-04 5.68-04 5.66-04 5.65-04 5.61-04
  44   3 2.70-07 2.65-04 2.51-04 2.35-04 2.12-04 1.71-04 1.35-04 9.75-05 5.60-05 3.37-05 1.91-05 8.47-06 4.42-06 2.27-06 0.00+00
  45   3 4.32-03 2.55-03 2.51-03 2.44-03 2.32-03 2.03-03 1.70-03 1.30-03 7.93-04 4.93-04 2.87-04 1.30-04 6.84-05 3.53-05 0.00+00
  46   3 6.58-06 3.21-04 3.11-04 2.96-04 2.72-04 2.29-04 1.90-04 1.53-04 1.15-04 9.74-05 8.69-05 7.99-05 7.75-05 7.64-05 7.58-05
  47   3 1.00-30 5.80-04 5.39-04 4.90-04 4.27-04 3.27-04 2.48-04 1.74-04 9.64-05 5.69-05 3.18-05 1.39-05 7.18-06 3.67-06 0.00+00
  48   3 4.37+01 3.83-03 3.74-03 3.68-03 3.58-03 3.27-03 2.85-03 2.27-03 1.45-03 9.30-04 5.53-04 2.55-04 1.36-04 7.07-05 0.00+00
  49   3 3.45-01 2.44-03 2.44-03 2.39-03 2.29-03 2.01-03 1.70-03 1.33-03 8.35-04 5.34-04 3.18-04 1.47-04 7.86-05 4.09-05 0.00+00
   5   4 5.36-03 4.63-01 4.63-01 4.52-01 4.42-01 4.80-01 4.98-01 4.60-01 3.69-01 3.10-01 2.68-01 2.34-01 2.20-01 2.11-01 2.00-01
   6   4 3.45+01 8.42-02 7.05-02 5.80-02 4.67-02 4.22-02 4.02-02 3.34-02 2.11-02 1.35-02 8.27-03 4.35-03 2.87-03 2.10-03-7.83-05
   7   4 1.65-01 1.46-01 1.44-01 1.40-01 1.45-01 1.77-01 1.85-01 1.59-01 1.04-01 6.81-02 4.19-02 2.07-02 1.18-02 6.57-03 6.82-05
   8   4 7.02+09 5.85-01 4.11-01 2.71-01 1.71-01 9.45-02 6.31-02 4.56-02 3.76-02 4.04-02 4.92-02 6.76-02 8.50-02 1.04-01-3.22-02
   9   4 1.34+00 6.98-02 4.48-02 3.14-02 2.41-02 1.83-02 1.42-02 1.05-02 6.44-03 4.18-03 2.57-03 1.26-03 7.00-04 3.78-04 0.00+00
  10   4 7.26+05 4.25-01 3.23-01 2.67-01 2.38-01 2.21-01 2.17-01 2.20-01 2.34-01 2.46-01 2.58-01 2.69-01 2.75-01 2.78-01 2.82-01
  11   4 1.31+06 2.66-01 1.73-01 1.23-01 9.63-02 7.62-02 6.27-02 5.16-02 4.25-02 3.95-02 3.91-02 4.02-02 4.11-02 4.16-02 4.24-02
  12   4 1.54+06 6.83-02 4.29-02 2.86-02 2.06-02 1.45-02 1.05-02 7.21-03 4.00-03 2.41-03 1.38-03 6.32-04 3.47-04 1.97-04-2.20-06
  13   4 6.74+10 2.25-01 2.20-01 2.16-01 2.19-01 2.29-01 2.44-01 2.74-01 3.50-01 4.40-01 5.59-01 7.51-01 9.16-01 1.09+00-2.80-01
  14   4 1.21+11 5.33-01 5.41-01 5.41-01 5.53-01 5.92-01 6.53-01 7.63-01 1.02+00 1.30+00 1.67+00 2.25+00 2.75+00 3.27+00-8.35-01
  15   4 9.50+01 1.23-01 1.09-01 1.03-01 1.05-01 1.01-01 8.85-02 7.31-02 5.58-02 4.72-02 4.22-02 3.94-02 3.89-02 3.89-02 3.98-02
  16   4 6.00+08 1.05-01 9.12-02 8.33-02 8.11-02 7.50-02 6.38-02 5.00-02 3.33-02 2.41-02 1.86-02 1.59-02 1.62-02 1.77-02-4.14-03
  17   4 7.60+02 4.59-02 3.72-02 3.42-02 3.45-02 3.24-02 2.71-02 2.06-02 1.27-02 8.10-03 4.82-03 2.25-03 1.22-03 6.52-04 1.34-05
  18   4 2.24+09 1.04-01 6.96-02 4.81-02 3.33-02 2.07-02 1.49-02 1.11-02 8.65-03 8.25-03 8.89-03 1.09-02 1.29-02 1.52-02-4.03-03
  19   4 7.13-01 1.97-02 1.31-02 1.02-02 8.17-03 5.92-03 4.50-03 3.33-03 2.09-03 1.38-03 8.65-04 4.34-04 2.47-04 1.36-04 0.00+00
  20   4 2.43+05 1.03-01 7.36-02 6.13-02 5.36-02 4.68-02 4.38-02 4.27-02 4.33-02 4.47-02 4.64-02 4.83-02 4.94-02 5.00-02 5.10-02
  21   4 4.38+05 8.71-02 5.60-02 4.30-02 3.44-02 2.51-02 1.97-02 1.56-02 1.19-02 1.02-02 9.30-03 8.82-03 8.72-03 8.68-03 8.67-03
  22   4 5.13+05 2.97-02 1.76-02 1.26-02 9.37-03 6.11-03 4.27-03 2.89-03 1.61-03 9.69-04 5.56-04 2.53-04 1.38-04 7.74-05-3.01-07
  23   4 2.19+10 4.77-02 4.67-02 4.75-02 4.82-02 4.89-02 5.07-02 5.45-02 6.43-02 7.63-02 9.23-02 1.18-01 1.41-01 1.64-01-3.82-02
  24   4 3.93+10 1.06-01 1.04-01 1.07-01 1.10-01 1.17-01 1.28-01 1.45-01 1.82-01 2.22-01 2.74-01 3.55-01 4.23-01 4.94-01-1.14-01
  25   4 1.28+01 4.42-02 4.04-02 3.94-02 3.72-02 3.12-02 2.58-02 2.06-02 1.47-02 1.14-02 9.36-03 8.00-03 7.59-03 7.45-03 7.47-03
  26   4 3.47+06 3.83-02 3.20-02 2.94-02 2.66-02 2.16-02 1.85-02 1.66-02 1.65-02 1.77-02 1.97-02 2.23-02 2.37-02 2.46-02 2.57-02
  27   4 3.34+06 4.26-02 3.63-02 3.41-02 3.13-02 2.58-02 2.25-02 2.09-02 2.17-02 2.40-02 2.70-02 3.09-02 3.30-02 3.42-02 3.58-02
  28   4 2.03-02 3.92-02 3.09-02 2.76-02 2.41-02 1.75-02 1.29-02 9.23-03 6.02-03 4.62-03 3.86-03 3.40-03 3.26-03 3.20-03 3.13-03
  29   4 1.62+06 3.83-02 3.26-02 3.04-02 2.75-02 2.16-02 1.76-02 1.48-02 1.31-02 1.32-02 1.41-02 1.55-02 1.63-02 1.68-02 1.75-02
  30   4 1.11+08 3.32-02 3.04-02 2.96-02 2.80-02 2.37-02 1.97-02 1.53-02 9.82-03 6.53-03 4.26-03 2.62-03 2.08-03 1.89-03-3.24-04
  31   4 2.94+02 1.79-02 1.69-02 1.66-02 1.55-02 1.26-02 1.01-02 7.61-03 4.73-03 3.02-03 1.80-03 8.43-04 4.57-04 2.44-04 3.15-06
  32   4 5.66+08 2.45-02 1.57-02 1.18-02 9.35-03 7.08-03 5.73-03 4.63-03 3.72-03 3.48-03 3.57-03 3.97-03 4.36-03 4.80-03-7.19-04
  33   4 3.87-01 3.96-03 3.38-03 3.06-03 2.77-03 2.32-03 1.93-03 1.51-03 9.86-04 6.65-04 4.25-04 2.19-04 1.27-04 7.17-05 0.00+00
  34   4 4.80+01 2.45-02 2.14-02 2.00-02 1.90-02 1.78-02 1.71-02 1.65-02 1.62-02 1.64-02 1.67-02 1.72-02 1.75-02 1.77-02 1.80-02
  35   4 9.90+01 1.82-02 1.44-02 1.27-02 1.14-02 9.71-03 8.33-03 6.96-03 5.41-03 4.59-03 4.06-03 3.70-03 3.56-03 3.48-03 3.36-03
  36   4 1.23+05 5.09-03 3.89-03 3.33-03 2.88-03 2.29-03 1.82-03 1.34-03 7.95-04 4.91-04 2.85-04 1.31-04 7.15-05 4.00-05-5.18-08
  37   4 9.48+09 1.77-02 1.79-02 1.82-02 1.87-02 1.95-02 2.04-02 2.17-02 2.48-02 2.86-02 3.38-02 4.22-02 4.92-02 5.66-02-1.19-02
  38   4 1.70+10 3.97-02 4.02-02 4.12-02 4.30-02 4.67-02 5.09-02 5.68-02 6.92-02 8.28-02 1.00-01 1.26-01 1.48-01 1.70-01-3.56-02
  39   4 2.68+02 1.38-02 1.37-02 1.35-02 1.32-02 1.21-02 1.07-02 8.87-03 6.38-03 4.90-03 3.91-03 3.22-03 3.00-03 2.90-03 2.87-03
  40   4 2.84+06 9.78-03 9.86-03 9.77-03 9.52-03 8.95-03 8.44-03 8.08-03 8.16-03 8.72-03 9.57-03 1.08-02 1.14-02 1.19-02 1.26-02
  41   4 2.92+06 1.21-02 1.22-02 1.20-02 1.18-02 1.12-02 1.08-02 1.06-02 1.13-02 1.25-02 1.40-02 1.59-02 1.70-02 1.77-02 1.88-02
  42   4 1.67-01 7.12-03 7.11-03 6.99-03 6.70-03 5.93-03 5.06-03 4.07-03 2.91-03 2.31-03 1.95-03 1.73-03 1.66-03 1.62-03 1.60-03
  43   4 3.52+01 2.16-03 2.04-03 1.89-03 1.69-03 1.37-03 1.14-03 9.43-04 7.77-04 7.13-04 6.81-04 6.58-04 6.48-04 6.41-04 6.31-04
  44   4 2.61+01 1.89-03 1.79-03 1.67-03 1.50-03 1.25-03 1.06-03 8.94-04 7.58-04 7.08-04 6.85-04 6.70-04 6.62-04 6.57-04 6.49-04
  45   4 1.14+06 9.26-03 9.17-03 8.99-03 8.67-03 7.95-03 7.21-03 6.47-03 5.85-03 5.78-03 6.01-03 6.50-03 6.82-03 7.05-03 7.40-03
  46   4 1.15-05 1.28-03 1.22-03 1.14-03 1.02-03 8.25-04 6.58-04 4.99-04 3.33-04 2.50-04 1.99-04 1.63-04 1.49-04 1.43-04 1.37-04
  47   4 1.96+01 2.12-03 1.99-03 1.84-03 1.63-03 1.32-03 1.08-03 8.69-04 6.80-04 6.00-04 5.56-04 5.25-04 5.12-04 5.04-04 4.94-04
  48   4 3.92+07 1.15-02 1.12-02 1.10-02 1.07-02 9.84-03 8.57-03 6.87-03 4.46-03 2.94-03 1.87-03 1.05-03 7.59-04 6.27-04-8.20-05
  49   4 1.81+00 7.32-03 7.30-03 7.17-03 6.85-03 6.03-03 5.09-03 3.97-03 2.50-03 1.60-03 9.53-04 4.44-04 2.40-04 1.28-04 1.36-06
   6   5 1.00-30 1.40-01 1.17-01 9.59-02 7.71-02 6.95-02 6.62-02 5.47-02 3.41-02 2.12-02 1.24-02 5.63-03 2.99-03 1.55-03 0.00+00
   7   5 2.61-01 2.44-01 2.40-01 2.34-01 2.42-01 2.95-01 3.07-01 2.65-01 1.74-01 1.14-01 7.01-02 3.47-02 1.97-02 1.10-02 2.27-05
   8   5 1.18+10 1.01+00 7.20-01 4.76-01 2.98-01 1.64-01 1.08-01 7.77-02 6.36-02 6.81-02 8.28-02 1.14-01 1.43-01 1.76-01-5.42-02
   9   5 2.91+06 1.01-01 5.95-02 4.07-02 3.11-02 2.43-02 2.02-02 1.72-02 1.54-02 1.53-02 1.60-02 1.72-02 1.79-02 1.84-02 1.90-02
  10   5 2.18+06 2.61-01 1.69-01 1.20-01 9.48-02 7.55-02 6.24-02 5.14-02 4.25-02 3.96-02 3.92-02 4.03-02 4.12-02 4.18-02 4.26-02
  11   5 1.02+06 8.90-01 6.59-01 5.35-01 4.67-01 4.25-01 4.08-01 4.03-01 4.14-01 4.30-01 4.45-01 4.62-01 4.70-01 4.74-01 4.80-01
  12   5 6.08+01 1.00-01 6.60-02 4.50-02 3.30-02 2.35-02 1.73-02 1.19-02 6.61-03 3.98-03 2.28-03 1.03-03 5.43-04 2.81-04 0.00+00
  13   5 4.49+09 8.71-02 7.91-02 7.61-02 7.84-02 7.76-02 7.16-02 6.54-02 6.22-02 6.46-02 7.08-02 8.30-02 9.39-02 1.06-01-1.87-02
  14   5 4.01+10 3.06-01 2.93-01 2.86-01 2.91-01 2.99-01 3.06-01 3.26-01 3.92-01 4.77-01 5.94-01 7.85-01 9.49-01 1.12+00-2.78-01
  15   5 1.62+11 1.09+00 1.09+00 1.08+00 1.10+00 1.17+00 1.27+00 1.47+00 1.92+00 2.45+00 3.13+00 4.23+00 5.16+00 6.14+00-1.57+00
  16   5 2.75+08 1.65-01 1.43-01 1.31-01 1.28-01 1.18-01 9.96-02 7.67-02 4.81-02 3.16-02 2.06-02 1.29-02 1.06-02 9.93-03-1.90-03
  17   5 2.84+02 7.62-02 6.17-02 5.68-02 5.73-02 5.37-02 4.49-02 3.42-02 2.11-02 1.34-02 8.00-03 3.72-03 2.01-03 1.07-03 4.95-06
  18   5 3.78+09 1.89-01 1.25-01 8.49-02 5.80-02 3.57-02 2.54-02 1.89-02 1.46-02 1.39-02 1.49-02 1.83-02 2.17-02 2.57-02-6.82-03
  19   5 9.78+05 2.60-02 1.68-02 1.30-02 1.04-02 7.73-03 6.16-03 5.04-03 4.11-03 3.77-03 3.65-03 3.68-03 3.73-03 3.78-03 3.87-03
  20   5 7.34+05 9.02-02 5.73-02 4.36-02 3.46-02 2.52-02 1.97-02 1.56-02 1.19-02 1.02-02 9.31-03 8.83-03 8.72-03 8.70-03 8.70-03
  21   5 3.43+05 2.18-01 1.55-01 1.30-01 1.13-01 9.62-02 8.74-02 8.22-02 7.98-02 8.03-02 8.17-02 8.39-02 8.52-02 8.61-02 8.74-02
  22   5 3.69+01 5.07-02 3.00-02 2.14-02 1.58-02 1.02-02 7.15-03 4.83-03 2.68-03 1.62-03 9.26-04 4.17-04 2.20-04 1.14-04 0.00+00
  23   5 1.46+09 3.10-02 2.82-02 2.74-02 2.60-02 2.23-02 1.91-02 1.64-02 1.38-02 1.30-02 1.32-02 1.44-02 1.57-02 1.72-02-2.55-03
  24   5 1.31+10 7.97-02 7.51-02 7.48-02 7.37-02 7.02-02 6.83-02 6.87-02 7.48-02 8.49-02 9.98-02 1.25-01 1.47-01 1.71-01-3.81-02
  25   5 5.26+10 2.19-01 2.16-01 2.20-01 2.26-01 2.37-01 2.54-01 2.82-01 3.47-01 4.20-01 5.14-01 6.65-01 7.91-01 9.24-01-2.14-01
  26   5 4.96+05 3.55-02 2.82-02 2.53-02 2.22-02 1.65-02 1.26-02 9.68-03 7.45-03 6.76-03 6.64-03 6.85-03 7.03-03 7.15-03 7.28-03
  27   5 1.64+06 6.20-02 5.13-02 4.71-02 4.20-02 3.23-02 2.54-02 2.04-02 1.67-02 1.59-02 1.62-02 1.73-02 1.81-02 1.85-02 1.91-02
  28   5 7.44+06 1.20-01 1.01-01 9.35-02 8.53-02 7.09-02 6.23-02 5.84-02 6.09-02 6.76-02 7.63-02 8.73-02 9.31-02 9.67-02 1.01-01
  29   5 8.40+05 4.68-02 3.91-02 3.67-02 3.30-02 2.49-02 1.89-02 1.43-02 1.06-02 9.35-03 8.99-03 9.18-03 9.41-03 9.58-03 9.80-03
  30   5 5.61+07 5.49-02 5.00-02 4.86-02 4.58-02 3.87-02 3.20-02 2.47-02 1.55-02 9.99-03 6.11-03 3.17-03 2.07-03 1.53-03-1.63-04
  31   5 1.15+02 2.97-02 2.81-02 2.76-02 2.57-02 2.09-02 1.67-02 1.26-02 7.86-03 5.02-03 3.00-03 1.40-03 7.55-04 4.01-04 1.19-06
  32   5 9.82+08 4.36-02 2.77-02 2.06-02 1.60-02 1.20-02 9.65-03 7.78-03 6.23-03 5.83-03 5.98-03 6.66-03 7.35-03 8.10-03-1.25-03
  33   5 1.45+03 5.15-03 4.22-03 3.79-03 3.44-03 2.97-03 2.60-03 2.23-03 1.84-03 1.66-03 1.56-03 1.52-03 1.51-03 1.50-03 1.49-03
  34   5 1.12+03 1.80-02 1.43-02 1.27-02 1.14-02 9.68-03 8.31-03 6.94-03 5.40-03 4.58-03 4.05-03 3.69-03 3.55-03 3.48-03 3.37-03
  35   5 5.46+02 6.40-02 5.10-02 4.54-02 4.17-02 3.77-02 3.50-02 3.28-02 3.07-02 3.00-02 2.99-02 3.02-02 3.04-02 3.06-02 3.10-02
  36   5 1.15+01 8.37-03 6.42-03 5.51-03 4.77-03 3.81-03 3.02-03 2.23-03 1.32-03 8.16-04 4.74-04 2.15-04 1.14-04 5.89-05 0.00+00
  37   5 6.32+08 9.67-03 9.51-03 9.39-03 9.20-03 8.63-03 7.85-03 6.89-03 5.74-03 5.24-03 5.11-03 5.37-03 5.74-03 6.18-03-7.95-04
  38   5 5.68+09 2.75-02 2.72-02 2.73-02 2.76-02 2.77-02 2.77-02 2.77-02 2.93-02 3.22-02 3.69-02 4.49-02 5.18-02 5.91-02-1.19-02
  39   5 2.28+10 8.14-02 8.26-02 8.47-02 8.80-02 9.44-02 1.01-01 1.11-01 1.32-01 1.57-01 1.88-01 2.36-01 2.76-01 3.18-01-6.69-02
  40   5 4.03+05 6.71-03 6.73-03 6.63-03 6.39-03 5.76-03 5.08-03 4.35-03 3.61-03 3.34-03 3.28-03 3.38-03 3.46-03 3.53-03 3.64-03
  41   5 1.43+06 1.42-02 1.41-02 1.39-02 1.34-02 1.23-02 1.10-02 9.73-03 8.54-03 8.25-03 8.42-03 8.97-03 9.36-03 9.64-03 1.01-02
  42   5 6.05+06 3.22-02 3.25-02 3.22-02 3.15-02 3.00-02 2.89-02 2.85-02 3.02-02 3.31-02 3.70-02 4.22-02 4.50-02 4.69-02 4.96-02
  43   5 6.80+00 1.44-03 1.38-03 1.29-03 1.17-03 9.60-04 7.86-04 6.25-04 4.66-04 3.92-04 3.49-04 3.20-04 3.09-04 3.03-04 2.95-04
  44   5 1.59+01 2.90-03 2.72-03 2.50-03 2.22-03 1.76-03 1.41-03 1.09-03 7.77-04 6.30-04 5.43-04 4.82-04 4.58-04 4.45-04 4.29-04
  45   5 5.92+05 1.08-02 1.05-02 1.03-02 9.77-03 8.69-03 7.53-03 6.27-03 4.87-03 4.24-03 3.97-03 3.94-03 4.00-03 4.06-03 4.18-03
  46   5 7.61+01 6.17-03 5.84-03 5.41-03 4.84-03 3.98-03 3.35-03 2.84-03 2.43-03 2.29-03 2.23-03 2.19-03 2.17-03 2.15-03 2.13-03
  47   5 1.26+01 1.96-03 1.85-03 1.72-03 1.55-03 1.26-03 1.03-03 8.10-04 5.92-04 4.88-04 4.25-04 3.81-04 3.63-04 3.53-04 3.41-04
  48   5 2.06+07 1.90-02 1.85-02 1.82-02 1.77-02 1.61-02 1.40-02 1.12-02 7.16-03 4.63-03 2.81-03 1.41-03 8.70-04 5.96-04-4.31-05
  49   5 1.46+00 1.22-02 1.21-02 1.19-02 1.14-02 1.00-02 8.46-03 6.60-03 4.16-03 2.66-03 1.58-03 7.36-04 3.97-04 2.11-04 5.22-07
   7   6 2.63+07 2.60+00 2.63+00 2.68+00 2.77+00 3.00+00 3.28+00 3.66+00 4.32+00 4.89+00 5.50+00 6.30+00 6.87+00 7.42+00-7.41-01
   8   6 1.00-30 1.14-01 8.37-02 5.61-02 3.54-02 1.93-02 1.22-02 7.73-03 4.15-03 2.52-03 1.48-03 6.89-04 3.73-04 1.97-04 0.00+00
   9   6 1.00-30 1.39-02 8.68-03 6.00-03 4.53-03 3.38-03 2.59-03 1.85-03 1.07-03 6.58-04 3.80-04 1.72-04 9.05-05 4.67-05 0.00+00
  10   6 7.35+06 4.37-02 2.69-02 1.84-02 1.38-02 1.03-02 7.85-03 5.61-03 3.26-03 2.02-03 1.19-03 5.87-04 3.66-04 2.59-04-3.25-05
  11   6 1.47+02 5.82-02 3.77-02 2.69-02 2.11-02 1.63-02 1.27-02 9.14-03 5.32-03 3.27-03 1.89-03 8.53-04 4.50-04 2.32-04 0.00+00
  12   6 1.00-30 9.46-02 8.29-02 7.61-02 7.29-02 7.31-02 7.55-02 7.99-02 8.75-02 9.36-02 9.90-02 1.04-01 1.07-01 1.08-01 1.11-01
  13   6 1.00-30 1.56-02 1.30-02 1.18-02 1.15-02 1.06-02 9.03-03 7.07-03 4.49-03 2.89-03 1.73-03 8.03-04 4.30-04 2.24-04 0.00+00
  14   6 4.53+04 2.63-02 2.22-02 2.02-02 1.97-02 1.83-02 1.59-02 1.27-02 8.73-03 6.31-03 4.62-03 3.31-03 2.80-03 2.52-03 2.20-03
  15   6 2.24-02 3.63-02 3.04-02 2.76-02 2.67-02 2.48-02 2.12-02 1.66-02 1.05-02 6.75-03 4.04-03 1.88-03 1.00-03 5.23-04 0.00+00
  16   6 6.65+06 1.00-01 1.00-01 1.01-01 1.04-01 1.14-01 1.26-01 1.48-01 1.88-01 2.23-01 2.56-01 2.89-01 3.04-01 3.13-01 3.21-01
  17   6 5.13+10 5.24-02 5.10-02 5.22-02 5.58-02 6.38-02 7.49-02 9.61-02 1.49-01 2.12-01 2.97-01 4.36-01 5.59-01 6.90-01-2.15-01
  18   6 1.00-30 2.53-02 1.64-02 1.09-02 7.16-03 4.14-03 2.78-03 1.87-03 1.09-03 6.87-04 4.13-04 1.97-04 1.07-04 5.69-05 0.00+00
  19   6 1.00-30 4.07-03 2.67-03 2.06-03 1.64-03 1.18-03 8.91-04 6.41-04 3.77-04 2.33-04 1.36-04 6.15-05 3.25-05 1.68-05 0.00+00
  20   6 3.38+06 1.36-02 8.59-03 6.48-03 5.09-03 3.62-03 2.71-03 1.95-03 1.15-03 7.11-04 4.18-04 1.99-04 1.17-04 7.52-05-6.08-06
  21   6 1.16+02 1.89-02 1.26-02 9.91-03 8.04-03 5.87-03 4.44-03 3.20-03 1.89-03 1.17-03 6.79-04 3.08-04 1.63-04 8.41-05 0.00+00
  22   6 1.00-30 2.38-02 1.88-02 1.71-02 1.62-02 1.57-02 1.58-02 1.65-02 1.80-02 1.94-02 2.06-02 2.19-02 2.25-02 2.30-02 2.36-02
  23   6 1.00-30 4.88-03 4.36-03 4.21-03 3.97-03 3.37-03 2.79-03 2.18-03 1.39-03 9.02-04 5.43-04 2.54-04 1.37-04 7.15-05 0.00+00
  24   6 3.87+03 8.34-03 7.38-03 7.10-03 6.70-03 5.69-03 4.73-03 3.72-03 2.43-03 1.63-03 1.05-03 5.85-04 3.98-04 2.95-04 1.78-04
  25   6 5.51-03 1.13-02 1.02-02 9.83-03 9.29-03 7.88-03 6.54-03 5.09-03 3.25-03 2.11-03 1.27-03 5.93-04 3.19-04 1.67-04 0.00+00
  26   6 2.66-06 5.90-03 4.63-03 4.20-03 3.79-03 3.00-03 2.35-03 1.73-03 1.03-03 6.34-04 3.66-04 1.64-04 8.64-05 4.45-05 0.00+00
  27   6 2.40+02 1.22-02 9.89-03 9.15-03 8.46-03 7.26-03 6.56-03 6.21-03 6.17-03 6.31-03 6.49-03 6.69-03 6.80-03 6.87-03 6.97-03
  28   6 4.66-06 1.07-02 8.35-03 7.58-03 6.85-03 5.42-03 4.24-03 3.12-03 1.85-03 1.14-03 6.60-04 2.96-04 1.56-04 8.00-05 0.00+00
  29   6 4.69+02 1.60-02 1.31-02 1.23-02 1.15-02 1.02-02 9.65-03 9.80-03 1.07-02 1.15-02 1.22-02 1.28-02 1.31-02 1.33-02 1.36-02
  30   6 9.26+05 2.02-02 1.81-02 1.78-02 1.76-02 1.79-02 1.91-02 2.16-02 2.64-02 3.05-02 3.44-02 3.81-02 3.99-02 4.09-02 4.20-02
  31   6 2.45+10 1.79-02 1.66-02 1.66-02 1.68-02 1.74-02 1.92-02 2.31-02 3.29-02 4.49-02 6.11-02 8.82-02 1.12-01 1.38-01-4.34-02
  32   6 1.00-30 4.67-03 2.80-03 1.98-03 1.50-03 1.09-03 8.66-04 6.62-04 4.24-04 2.80-04 1.72-04 8.32-05 4.57-05 2.43-05 0.00+00
  33   6 1.00-30 8.13-04 6.91-04 6.29-04 5.71-04 4.80-04 3.94-04 2.99-04 1.82-04 1.14-04 6.63-05 3.01-05 1.59-05 8.23-06 0.00+00
  34   6 2.00+06 2.72-03 2.19-03 1.95-03 1.74-03 1.45-03 1.19-03 9.03-04 5.50-04 3.44-04 2.03-04 9.58-05 5.54-05 3.46-05-2.57-06
  35   6 8.39+01 4.61-03 3.69-03 3.26-03 2.92-03 2.43-03 1.99-03 1.51-03 9.15-04 5.71-04 3.33-04 1.51-04 7.98-05 4.13-05 0.00+00
  36   6 1.00-30 6.86-03 6.36-03 6.21-03 6.19-03 6.35-03 6.60-03 6.97-03 7.61-03 8.15-03 8.68-03 9.30-03 9.68-03 9.96-03 1.05-02
  37   6 1.00-30 1.82-03 1.76-03 1.71-03 1.64-03 1.48-03 1.28-03 1.02-03 6.57-04 4.26-04 2.56-04 1.20-04 6.43-05 3.36-05 0.00+00
  38   6 3.14+03 3.10-03 2.96-03 2.87-03 2.75-03 2.48-03 2.15-03 1.72-03 1.12-03 7.44-04 4.66-04 2.44-04 1.55-04 1.05-04 4.90-05
  39   6 6.61-03 4.15-03 4.06-03 3.97-03 3.82-03 3.45-03 2.98-03 2.38-03 1.53-03 9.94-04 5.98-04 2.80-04 1.50-04 7.86-05 0.00+00
  40   6 1.96-06 1.51-03 1.53-03 1.53-03 1.49-03 1.36-03 1.17-03 9.18-04 5.74-04 3.61-04 2.12-04 9.60-05 5.07-05 2.62-05 0.00+00
  41   6 1.40+01 3.02-03 3.01-03 3.00-03 2.97-03 2.90-03 2.83-03 2.76-03 2.72-03 2.74-03 2.78-03 2.83-03 2.87-03 2.90-03 2.94-03
  42   6 3.93-07 2.72-03 2.76-03 2.75-03 2.69-03 2.45-03 2.10-03 1.65-03 1.03-03 6.51-04 3.81-04 1.73-04 9.11-05 4.70-05 0.00+00
  43   6 1.00-30 3.28-04 3.18-04 3.03-04 2.80-04 2.33-04 1.87-04 1.37-04 7.85-05 4.70-05 2.65-05 1.17-05 6.06-06 3.10-06 0.00+00
  44   6 6.77-02 7.52-04 7.21-04 6.85-04 6.38-04 5.60-04 4.95-04 4.34-04 3.75-04 3.52-04 3.43-04 3.42-04 3.43-04 3.44-04 3.43-04
  45   6 3.39+01 4.31-03 4.24-03 4.21-03 4.22-03 4.32-03 4.51-03 4.84-03 5.43-03 5.89-03 6.28-03 6.65-03 6.82-03 6.93-03 7.09-03
  46   6 1.00-30 5.16-04 5.00-04 4.77-04 4.40-04 3.66-04 2.93-04 2.15-04 1.23-04 7.39-05 4.17-05 1.83-05 9.52-06 4.86-06 0.00+00
  47   6 8.52-02 8.39-04 8.01-04 7.61-04 7.09-04 6.27-04 5.61-04 5.01-04 4.46-04 4.27-04 4.23-04 4.27-04 4.30-04 4.32-04 4.31-04
  48   6 8.93+05 5.98-03 5.75-03 5.75-03 5.88-03 6.31-03 6.90-03 7.75-03 9.22-03 1.04-02 1.15-02 1.26-02 1.31-02 1.35-02 1.39-02
  49   6 1.55+10 7.09-03 7.31-03 7.53-03 7.82-03 8.44-03 9.30-03 1.08-02 1.43-02 1.85-02 2.45-02 3.54-02 4.55-02 5.70-02-1.98-02
   8   7 1.08+06 4.93-01 3.61-01 2.43-01 1.53-01 8.25-02 5.14-02 3.16-02 1.60-02 9.19-03 5.11-03 2.26-03 1.21-03 6.66-04-6.03-06
   9   7 2.48+00 6.85-02 4.33-02 2.93-02 2.11-02 1.48-02 1.11-02 7.95-03 4.68-03 2.92-03 1.72-03 7.94-04 4.24-04 2.21-04 0.00+00
  10   7 7.91+02 2.24-01 1.41-01 9.44-02 6.68-02 4.60-02 3.41-02 2.42-02 1.42-02 8.86-03 5.22-03 2.42-03 1.31-03 7.05-04 2.12-05
  11   7 1.42+02 3.18-01 2.06-01 1.41-01 1.03-01 7.29-02 5.49-02 3.94-02 2.33-02 1.45-02 8.57-03 3.97-03 2.14-03 1.14-03 6.24-06
  12   7 2.13+10 1.46-01 9.59-02 6.51-02 4.69-02 3.41-02 2.86-02 2.69-02 3.15-02 4.05-02 5.40-02 7.75-02 9.82-02 1.21-01-3.68-02
